time;id;text;sentiment
2020-03-22 15:26:28;1241748083320295426;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:26:27;1241748079734173697;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:26:26;1241748073749057538;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:26:24;1241748069525467137;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:26:24;1241748066748727300;"@sharper_brain @AmazingPhil is in this ""article"" LOL!!! for cheating on Dominos with Pizza Hut! hahahahahahaha";1
2020-03-22 15:26:18;1241748042207965185;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:26:17;1241748037522817024;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:26:13;1241748020313686019;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:26:11;1241748013783097344;RT @_phiaa_: My mom just told Eddie that dominos was 50% off if you ordered online and Eddie went “OH HELL YES”;0
2020-03-22 15:26:07;1241747997978955776;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:26:05;1241747988256567296;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:26:01;1241747970351157248;RT @nexuslinkusa: 5 LUCKY WINNERS: We wanted to help relieve some of this #coronavirus stress, with a Social Distancing Care Package Gift C…;1
2020-03-22 15:26:00;1241747966655778816;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:26:00;1241747966139875330;We made the order online, it wouldn’t let us order delivery so we had to pick it up in person, the coupon wasn’t ap… https://t.co/1LCvifdboy;0
2020-03-22 15:25:59;1241747961983442950;Domino's hiring 10,000 employees amid coronavirus demand surge https://t.co/N2zENbNqZ9 #FoxBusiness;0
2020-03-22 15:25:58;1241747958061826048;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:25:54;1241747943398359040;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:25:54;1241747941976653824;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:25:36;1241747867297087488;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:25:35;1241747861500542978;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:25:34;1241747857595461633;RT @lloyd4man: Domino's hiring 10,000 employees amid coronavirus demand surge | Fox Business https://t.co/h3acN6AdzA;0
2020-03-22 15:25:33;1241747855611699202;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:25:31;1241747846476554242;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:25:15;1241747778860179457;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:25:12;1241747764628815885;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:25:10;1241747757309865987;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:25:08;1241747749894270976;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:25:08;1241747747277025280;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:25:04;1241747730722164736;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:25:00;1241747717161979907;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:24:54;1241747690423070720;RT @nexuslinkusa: 5 LUCKY WINNERS: We wanted to help relieve some of this #coronavirus stress, with a Social Distancing Care Package Gift C…;1
2020-03-22 15:24:52;1241747682026303488;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:24:51;1241747677454401537;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:24:48;1241747664842129411;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:24:48;1241747662921011200;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:24:33;1241747601541738499;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:24:31;1241747595103354880;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:24:29;1241747586643423234;"heart &amp; I’ll send u a name

1. Unimap of course 
2. Almost 5 yrs
3. 🤔
4. Takuttt
5. Mkn dominos😂
6. Dunia tersendir… https://t.co/VRPRGpTuG1";0
2020-03-22 15:24:27;1241747575105105920;Why do Domino’s proper beg it every day? Must text me more times a day/week than my wife does #Dominos;1
2020-03-22 15:24:26;1241747571695136769;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:24:22;1241747556843085828;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:24:20;1241747546181111809;My mom just told Eddie that dominos was 50% off if you ordered online and Eddie went “OH HELL YES”;0
2020-03-22 15:24:14;1241747522793754624;@andrinarina Please may we ask when you submitted this?;0
2020-03-22 15:24:12;1241747512127631360;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
